Date,Close,High,Low,Open,Volume
2016-07-18,22.72626304626465,22.794556893367258,22.446253236340294,22.469017852041166,145975600
2016-07-19,22.735370635986328,22.764964464531793,22.614714865387988,22.66479806510259,95119600
2016-07-20,22.755857467651367,22.869682285959044,22.705774269703365,22.764963661535447,105104000
2016-07-21,22.63520050048828,22.992610314115744,22.56690492363568,22.726260690682196,130808000
2016-07-22,22.45990753173828,22.60560311838251,22.38022879234326,22.596496927113698,113254800
2016-07-25,22.15941047668457,22.500884865071086,22.0637980647752,22.366572439316762,161531600
2016-07-26,22.006887435913086,22.302832624371444,21.9499750332733,22.041035224862693,224959200
2016-07-27,23.4365291595459,23.755238994973727,23.39099992741144,23.737026607388394,369379200
2016-07-28,23.75296974182129,23.778011348692747,23.406942949243042,23.409219932639388,159479200
2016-07-29,23.723373413085938,23.80077520896637,23.602719358194836,23.718821183600856,110934800
2016-08-01,24.14224624633789,24.165010864131546,23.768900956669082,23.768900956669082,152671600
2016-08-02,23.78483009338379,24.146792110331994,23.67555752521669,24.142239882704782,135266400
2016-08-03,24.08305549621582,24.09443693605807,23.850851892023883,23.85995808599503,120810400
2016-08-04,24.231828689575195,24.26158283232779,24.096786895955468,24.16545245152314,109634800
2016-08-05,24.600330352783203,24.63924001955661,24.30278193880834,24.323380557839805,162213600
2016-08-08,24.80404281616211,24.80404281616211,24.52709469086806,24.609490936017718,112148800
2016-08-09,24.904739379882812,24.93449526442655,24.721634169460142,24.771988669853517,105260800
2016-08-10,24.719348907470703,24.925343830947153,24.6644175099562,24.88185552870278,96034000
2016-08-11,24.70332908630371,24.932211964247323,24.685018036971154,24.83836914609631,109938000
2016-08-12,24.760549545288086,24.820059581873906,24.6689960458263,24.6689960458263,74641600
2016-08-15,25.05809783935547,25.07183025301336,24.73766146618195,24.75139387983984,103472800
2016-08-16,25.03520965576172,25.22976150751289,24.996299983906624,25.092430377750215,135177600
2016-08-17,24.99859046936035,25.03292325340463,24.797172400960832,24.971123892877344,101424000
2016-08-18,24.966548919677734,25.085567267764063,24.95281475726303,25.00088170635739,87938800
2016-08-19,25.030628204345703,25.10615996270143,24.801745358107162,24.895586417021445,101472400
2016-08-22,24.83608055114746,24.971120605375244,24.68501701973566,24.916189205879,103280800
2016-08-23,24.91390037536621,25.021475605068048,24.840657925859944,24.854390339443075,85030800
2016-08-24,24.726215362548828,24.891011302987323,24.64610670990169,24.8498123178777,94700400
2016-08-25,24.620929718017578,24.691882847370994,24.417224107868105,24.579730732468377,100344800
2016-08-26,24.47673797607422,24.70790844864497,24.332540630944195,24.584313218873458,111065200
2016-08-29,24.449264526367188,24.59117251365014,24.327956902413796,24.403488657559762,99881200
2016-08-30,24.26158332824707,24.37602475904069,24.14714189745345,24.215807454424684,99455600
2016-08-31,24.284473419189453,24.392048653075395,24.179187503068988,24.183766138599943,118649600
2016-09-01,24.428665161132812,24.444686889348482,24.174605080686185,24.29362338368296,106806000
2016-09-02,24.657556533813477,24.719354150845867,24.449272248607475,24.650688579709424,107210000
