Datetime,Close,High,Low,Open,Volume
2025-07-17 09:30:00-04:00,1.6799999475479126,1.7400000095367432,1.6799999475479126,1.7400000095367432,16230
2025-07-17 11:30:00-04:00,1.7400000095367432,1.7400000095367432,1.712399959564209,1.712399959564209,2084
2025-07-17 12:30:00-04:00,1.7000999450683594,1.7400000095367432,1.7000999450683594,1.7400000095367432,7631
2025-07-17 14:30:00-04:00,1.7799999713897705,1.8100999593734741,1.7300000190734863,1.7300000190734863,38543
2025-07-17 15:30:00-04:00,1.75,1.809999942779541,1.75,1.809999942779541,5902
2025-07-18 09:30:00-04:00,1.7549999952316284,1.7549999952316284,1.75,1.75,2678
2025-07-18 10:30:00-04:00,1.7264000177383423,1.7300000190734863,1.7264000177383423,1.7300000190734863,1368
2025-07-18 11:30:00-04:00,1.840000033378601,1.9600000381469727,1.7200000286102295,1.7200000286102295,54734
2025-07-18 12:30:00-04:00,1.7999999523162842,1.8598999977111816,1.7999999523162842,1.840000033378601,14389
2025-07-18 14:30:00-04:00,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,204
2025-07-18 15:30:00-04:00,1.784999966621399,1.784999966621399,1.784999966621399,1.784999966621399,6808
2025-07-21 09:30:00-04:00,1.7999999523162842,1.7999999523162842,1.7009999752044678,1.7109999656677246,11740
2025-07-21 10:30:00-04:00,1.721500039100647,1.736199975013733,1.7201999425888062,1.736199975013733,15979
2025-07-21 11:30:00-04:00,1.7300000190734863,1.7300000190734863,1.6610000133514404,1.7200000286102295,30545
2025-07-21 12:30:00-04:00,1.7075999975204468,1.7075999975204468,1.6505999565124512,1.659999966621399,3052
2025-07-21 13:30:00-04:00,1.7200000286102295,1.7200000286102295,1.6823999881744385,1.6823999881744385,1658
2025-07-21 15:30:00-04:00,1.6749999523162842,1.690000057220459,1.6749999523162842,1.690000057220459,0
2025-07-22 09:30:00-04:00,1.6950000524520874,1.7100000381469727,1.6799999475479126,1.690000057220459,4665
2025-07-22 10:30:00-04:00,1.9811999797821045,2.200000047683716,1.6950000524520874,1.7000000476837158,761281
2025-07-22 11:30:00-04:00,1.9700000286102295,2.0280001163482666,1.8550000190734863,1.9900000095367432,223942
2025-07-22 12:30:00-04:00,1.9199999570846558,1.9700000286102295,1.850000023841858,1.9500000476837158,35763
2025-07-22 13:30:00-04:00,1.9299999475479126,1.9500000476837158,1.8924000263214111,1.9199999570846558,20634
2025-07-22 14:30:00-04:00,1.9049999713897705,1.9299999475479126,1.8899999856948853,1.9199999570846558,12515
